MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day,DayOfWeek,Hour,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
18.1,31.3,0.0,10.4,10.1,1,33.0,2,7,20.0,9.0,51.0,38.0,1010.1,1007.3,1.0,7.0,22.6,29.1,0.0,0.0,2009,1,11,6,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
16.5,35.4,0.0,7.2,13.5,5,39.0,2,16,9.0,15.0,53.0,17.0,1013.9,1011.8,1.0,1.0,24.9,33.9,0.0,0.0,2009,1,12,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
19.4,38.3,0.0,12.8,13.4,2,41.0,2,4,15.0,13.0,50.0,16.0,1016.1,1011.2,0.0,1.0,25.0,36.1,0.0,0.0,2009,1,13,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
20.9,42.0,0.0,12.0,13.4,15,50.0,4,14,13.0,24.0,29.0,10.0,1012.3,1008.1,1.0,1.0,31.0,41.0,0.0,0.0,2009,1,14,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
25.6,36.9,0.0,16.8,10.1,14,48.0,14,16,26.0,26.0,19.0,7.0,1008.6,1009.0,1.0,4.0,32.4,35.0,0.0,0.0,2009,1,15,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
14.0,28.4,0.0,15.4,13.3,13,61.0,16,13,24.0,37.0,35.0,15.0,1014.6,1012.3,1.0,1.0,20.0,26.7,0.0,0.0,2009,1,16,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
10.8,29.3,0.0,15.0,13.4,1,35.0,3,5,15.0,11.0,27.0,14.0,1018.4,1016.6,1.0,1.0,18.1,26.6,0.0,0.0,2009,1,17,5,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
13.7,31.8,0.0,10.2,12.9,1,30.0,2,6,17.0,9.0,45.0,14.0,1020.1,1016.7,1.0,1.0,18.9,29.9,0.0,0.0,2009,1,18,6,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
15.9,36.4,0.0,9.6,12.5,14,46.0,2,14,13.0,20.0,36.0,10.0,1016.0,1011.0,5.0,1.0,25.2,35.0,0.0,0.0,2009,1,19,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
21.8,40.0,0.0,10.2,8.4,14,115.0,4,6,17.0,20.0,41.0,19.0,1011.0,1006.0,0.0,6.0,30.9,37.2,0.0,1.0,2009,1,20,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
16.4,37.9,15.8,15.6,12.3,4,65.0,6,8,17.0,20.0,47.0,13.0,1009.3,1006.7,1.0,1.0,27.9,36.7,1.0,0.0,2009,1,21,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
23.1,35.0,0.2,13.8,5.5,15,94.0,7,7,26.0,33.0,61.0,39.0,1007.0,1001.5,3.0,6.0,25.2,32.5,0.0,1.0,2009,1,22,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
19.8,35.5,12.8,10.2,11.0,7,46.0,4,7,4.0,28.0,69.0,42.0,1008.1,1004.6,1.0,3.0,23.4,33.3,1.0,0.0,2009,1,23,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
21.3,31.1,0.0,8.8,12.8,15,57.0,16,14,24.0,22.0,34.0,26.0,1006.9,1008.2,1.0,1.0,24.3,29.7,0.0,0.0,2009,1,24,5,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
14.7,33.1,0.0,12.0,13.4,1,41.0,2,13,22.0,7.0,54.0,20.0,1016.5,1014.7,0.0,0.0,21.7,30.8,0.0,0.0,2009,1,25,6,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
18.0,37.7,0.0,7.6,13.4,2,57.0,2,16,9.0,11.0,47.0,16.0,1017.8,1014.9,0.0,1.0,25.3,35.5,0.0,0.0,2009,1,26,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
20.9,37.9,0.0,12.0,13.2,2,57.0,5,6,19.0,7.0,53.0,23.0,1018.1,1014.3,1.0,2.0,25.2,36.5,0.0,0.0,2009,1,27,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
23.0,39.2,0.0,11.2,13.3,4,31.0,6,5,13.0,6.0,39.0,20.0,1015.9,1012.6,0.0,1.0,29.5,37.6,0.0,0.0,2009,1,28,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
25.3,40.7,0.0,13.6,13.3,1,26.0,5,15,15.0,11.0,26.0,15.0,1015.6,1012.0,0.0,1.0,31.7,38.9,0.0,0.0,2009,1,29,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
24.8,41.2,0.0,12.0,13.3,15,30.0,2,5,17.0,13.0,24.0,14.0,1014.9,1010.8,0.0,1.0,30.9,39.1,0.0,0.0,2009,1,30,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
22.9,41.6,0.0,13.2,13.3,10,28.0,2,12,13.0,13.0,23.0,14.0,1015.1,1011.4,2.0,1.0,30.6,39.1,0.0,0.0,2009,1,31,5,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
26.9,41.6,0.0,13.6,11.2,2,63.0,5,2,19.0,20.0,26.0,11.0,1012.6,1009.7,1.0,2.0,32.9,40.6,0.0,0.0,2009,2,1,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
22.7,39.0,0.0,18.4,9.7,2,61.0,2,8,26.0,11.0,47.0,21.0,1012.4,1007.4,2.0,7.0,26.0,37.4,0.0,0.0,2009,2,2,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
24.4,39.4,0.0,13.6,12.6,1,52.0,2,13,11.0,20.0,43.0,17.0,1009.1,1004.9,1.0,1.0,28.2,38.6,0.0,0.0,2009,2,3,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
22.1,38.1,0.0,13.8,13.2,2,44.0,2,2,22.0,7.0,50.0,26.0,1008.9,1004.5,2.0,1.0,26.4,35.9,0.0,0.0,2009,2,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
25.8,41.7,0.0,11.4,12.2,8,33.0,5,4,9.0,11.0,41.0,17.0,1006.1,1002.8,2.0,1.0,31.2,39.7,0.0,0.0,2009,2,5,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
25.2,42.8,0.0,13.6,12.9,15,31.0,10,8,13.0,9.0,29.0,12.0,1007.7,1005.1,1.0,1.0,33.0,40.6,0.0,0.0,2009,2,6,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
26.0,45.2,0.0,14.0,11.5,7,54.0,2,8,17.0,28.0,32.0,12.0,1009.4,1005.9,1.0,2.0,33.1,42.7,0.0,0.0,2009,2,7,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
28.5,42.7,0.0,18.0,11.6,14,50.0,4,16,17.0,31.0,16.0,10.0,1008.9,1006.3,1.0,1.0,35.1,42.0,0.0,0.0,2009,2,8,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
18.7,32.0,0.0,19.6,8.7,16,33.0,14,14,9.0,19.0,44.0,29.0,1010.2,1008.4,3.0,5.0,19.6,27.3,0.0,0.0,2009,2,9,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
11.0,29.0,0.0,9.8,11.6,13,43.0,14,13,6.0,13.0,46.0,15.0,1011.2,1007.9,3.0,2.0,16.4,27.8,0.0,0.0,2009,2,10,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
13.8,28.0,0.0,9.4,11.6,12,41.0,11,9,15.0,13.0,41.0,22.0,1011.5,1010.0,1.0,4.0,18.4,25.9,0.0,0.0,2009,2,11,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
16.6,25.9,0.0,9.4,3.8,10,57.0,2,11,13.0,11.0,43.0,29.0,1016.2,1015.1,7.0,6.0,18.7,24.4,0.0,1.0,2009,2,12,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
13.4,26.6,8.0,7.0,9.6,1,61.0,1,1,33.0,26.0,43.0,26.0,1022.1,1019.0,4.0,6.0,18.7,25.2,1.0,0.0,2009,2,13,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
16.0,26.0,0.0,11.8,3.5,1,41.0,3,6,17.0,20.0,34.0,28.0,1021.4,1017.3,7.0,7.0,18.2,24.9,0.0,0.0,2009,2,14,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
14.1,28.5,0.0,7.8,4.4,1,52.0,10,6,11.0,9.0,50.0,30.0,1015.5,1013.3,5.0,7.0,19.2,27.1,0.0,0.0,2009,2,15,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
12.0,30.5,0.6,6.4,9.3,5,50.0,3,2,6.0,20.0,53.0,26.0,1017.1,1013.5,5.0,3.0,18.2,28.8,0.0,0.0,2009,2,16,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
13.3,27.2,0.0,10.4,5.0,5,43.0,3,1,17.0,20.0,36.0,28.0,1016.6,1013.6,5.0,7.0,19.9,26.4,0.0,0.0,2009,2,17,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
16.5,31.3,0.0,8.4,9.1,12,39.0,3,8,9.0,13.0,36.0,25.0,1012.1,1007.7,1.0,7.0,22.7,29.4,0.0,0.0,2009,2,18,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
15.8,33.9,0.0,8.4,12.2,16,54.0,15,13,7.0,24.0,56.0,16.0,1007.8,1005.2,0.0,2.0,21.8,31.6,0.0,0.0,2009,2,19,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
16.5,34.5,0.0,11.2,5.7,9,48.0,3,9,11.0,20.0,45.0,20.0,1010.1,1008.8,7.0,6.0,21.3,30.6,0.0,0.0,2009,2,20,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
13.2,31.4,0.0,8.0,12.5,5,39.0,15,8,6.0,9.0,54.0,17.0,1012.6,1010.5,0.0,0.0,19.6,29.6,0.0,0.0,2009,2,21,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
19.0,33.2,0.0,10.4,12.4,2,54.0,2,8,28.0,9.0,49.0,22.0,1015.4,1012.5,0.0,1.0,22.2,30.9,0.0,0.0,2009,2,22,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
18.3,35.2,0.0,9.0,10.1,14,54.0,4,16,17.0,31.0,46.0,12.0,1013.5,1009.0,1.0,5.0,26.0,34.6,0.0,0.0,2009,2,23,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
16.4,32.3,0.0,12.0,12.3,16,44.0,15,14,9.0,26.0,55.0,7.0,1014.2,1012.7,0.0,0.0,19.7,31.4,0.0,0.0,2009,2,24,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
8.9,31.6,0.0,11.4,12.0,13,35.0,7,8,6.0,9.0,41.0,9.0,1016.7,1013.4,0.0,0.0,14.1,30.0,0.0,0.0,2009,2,25,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
14.0,31.6,0.0,9.0,12.0,2,43.0,1,1,28.0,7.0,51.0,21.0,1017.7,1015.1,1.0,0.0,20.5,29.9,0.0,0.0,2009,2,26,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
15.6,32.4,0.0,11.0,10.7,2,39.0,2,7,13.0,11.0,50.0,22.0,1016.6,1012.9,7.0,3.0,20.8,30.5,0.0,0.0,2009,2,27,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
18.5,35.1,0.0,7.2,11.8,14,59.0,2,16,9.0,31.0,34.0,7.0,1008.8,1005.0,1.0,1.0,24.7,34.4,0.0,0.0,2009,2,28,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
11.0,28.8,0.0,15.0,9.9,8,28.0,15,15,6.0,7.0,60.0,30.0,1010.3,1008.9,1.0,1.0,16.3,26.9,0.0,0.0,2009,3,1,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
15.6,32.7,0.0,7.8,11.0,2,31.0,2,6,13.0,6.0,58.0,19.0,1013.9,1011.2,6.0,3.0,21.5,31.2,0.0,0.0,2009,3,2,0,0,1.0,6.123233995736766e-17,0.0,1.0
18.5,31.5,0.0,9.4,3.1,4,46.0,5,6,19.0,24.0,58.0,31.0,1015.1,1010.3,7.0,7.0,22.6,29.5,0.0,0.0,2009,3,3,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
15.3,23.2,0.0,10.2,8.7,16,61.0,16,16,22.0,30.0,47.0,19.0,1014.9,1013.1,2.0,1.0,16.7,21.4,0.0,0.0,2009,3,4,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
11.8,22.8,0.0,12.0,11.5,13,57.0,13,16,35.0,31.0,54.0,30.0,1013.3,1012.2,1.0,5.0,14.4,20.2,0.0,0.0,2009,3,5,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
7.3,24.4,0.0,7.4,11.9,16,31.0,1,15,4.0,9.0,59.0,22.0,1014.0,1011.5,0.0,1.0,12.6,22.8,0.0,0.0,2009,3,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
8.9,28.6,0.0,7.0,11.8,16,30.0,3,13,6.0,19.0,46.0,21.0,1015.0,1012.7,1.0,1.0,15.6,26.2,0.0,0.0,2009,3,7,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
9.9,31.1,0.0,8.0,12.0,2,39.0,1,2,9.0,6.0,42.0,22.0,1016.7,1014.4,4.0,1.0,19.1,29.6,0.0,0.0,2009,3,8,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
17.6,31.3,0.0,7.4,11.6,1,43.0,1,6,30.0,7.0,56.0,26.0,1019.8,1016.2,0.0,1.0,20.6,30.6,0.0,0.0,2009,3,9,0,0,1.0,6.123233995736766e-17,0.0,1.0
19.6,32.0,0.0,8.8,9.7,4,43.0,2,2,24.0,15.0,54.0,24.0,1019.1,1016.3,6.0,5.0,22.1,29.7,0.0,0.0,2009,3,10,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
19.3,30.5,0.0,10.6,8.1,2,57.0,2,2,31.0,26.0,52.0,25.0,1021.1,1018.2,4.0,2.0,20.6,30.1,0.0,0.0,2009,3,11,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
19.5,31.2,0.0,11.4,5.3,16,48.0,2,9,28.0,13.0,52.0,38.0,1019.8,1016.3,6.0,7.0,22.7,27.3,0.0,1.0,2009,3,12,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
18.5,27.2,8.6,5.0,5.9,4,30.0,2,4,9.0,13.0,79.0,54.0,1017.3,1015.1,6.0,5.0,20.9,25.4,1.0,0.0,2009,3,13,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
17.0,28.6,0.0,5.4,8.8,13,52.0,2,15,11.0,17.0,81.0,67.0,1013.3,1007.9,3.0,7.0,20.2,23.9,0.0,1.0,2009,3,14,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
9.8,20.5,5.6,5.4,11.1,14,39.0,16,16,13.0,26.0,62.0,43.0,1013.8,1012.3,1.0,3.0,12.9,18.3,1.0,0.0,2009,3,15,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
8.7,21.6,0.0,6.0,8.8,13,41.0,15,16,4.0,19.0,72.0,35.0,1013.7,1011.4,1.0,4.0,13.2,20.9,0.0,0.0,2009,3,16,0,0,1.0,6.123233995736766e-17,0.0,1.0
9.0,25.4,0.0,4.8,11.2,13,39.0,14,16,4.0,17.0,76.0,32.0,1015.1,1013.0,0.0,1.0,13.2,23.9,0.0,0.0,2009,3,17,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
8.9,28.0,0.0,6.0,11.4,14,28.0,1,8,4.0,7.0,68.0,27.0,1017.6,1014.2,1.0,1.0,15.6,26.9,0.0,0.0,2009,3,18,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
12.4,30.4,0.0,6.2,10.1,8,24.0,3,15,9.0,9.0,40.0,15.0,1016.2,1013.6,7.0,1.0,16.6,29.1,0.0,0.0,2009,3,19,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
12.7,33.0,0.0,6.8,11.1,1,30.0,2,9,9.0,9.0,32.0,11.0,1016.2,1013.6,0.0,1.0,19.8,32.3,0.0,0.0,2009,3,20,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
15.9,33.7,0.0,7.4,11.0,1,26.0,2,2,9.0,7.0,36.0,17.0,1016.8,1013.3,1.0,2.0,22.8,31.9,0.0,0.0,2009,3,21,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
17.0,31.0,0.0,8.6,2.7,16,33.0,1,1,11.0,6.0,52.0,40.0,1015.4,1012.9,7.0,7.0,21.6,26.9,0.0,0.0,2009,3,22,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
17.1,33.2,0.2,5.2,10.7,15,50.0,5,15,9.0,26.0,39.0,22.0,1014.1,1012.1,2.0,1.0,24.2,32.2,0.0,0.0,2009,3,23,0,0,1.0,6.123233995736766e-17,0.0,1.0
13.5,33.1,0.0,9.2,10.8,14,24.0,3,14,11.0,13.0,46.0,19.0,1016.4,1014.4,2.0,5.0,19.8,31.8,0.0,0.0,2009,3,24,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
19.0,27.3,0.0,8.0,0.9,14,52.0,5,16,11.0,20.0,41.0,33.0,1017.3,1018.1,7.0,8.0,21.9,27.2,0.0,0.0,2009,3,25,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
14.6,29.8,0.4,3.2,6.9,16,39.0,3,16,7.0,20.0,58.0,37.0,1019.4,1017.8,6.0,7.0,20.1,26.4,0.0,0.0,2009,3,26,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
10.8,29.1,0.0,5.2,11.3,16,28.0,16,12,4.0,7.0,67.0,23.0,1022.9,1020.3,0.0,1.0,14.7,28.0,0.0,0.0,2009,3,27,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
11.9,29.5,0.0,6.4,11.2,2,28.0,1,8,20.0,9.0,62.0,19.0,1023.4,1020.7,1.0,3.0,18.1,27.9,0.0,0.0,2009,3,28,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
10.8,31.3,0.0,6.6,10.6,13,30.0,3,16,11.0,11.0,41.0,19.0,1022.1,1018.9,1.0,6.0,17.9,30.0,0.0,0.0,2009,3,29,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
17.1,29.5,0.0,6.8,11.1,0,0.0,2,2,30.0,20.0,50.0,27.0,1023.3,1019.3,1.0,1.0,20.7,28.0,0.0,0.0,2009,3,30,0,0,1.0,6.123233995736766e-17,0.0,1.0
13.4,30.3,0.0,9.2,11.1,5,41.0,3,5,6.0,15.0,47.0,30.0,1022.6,1018.7,1.0,2.0,18.7,28.8,0.0,0.0,2009,3,31,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
15.0,30.2,0.0,9.0,11.1,2,48.0,3,2,9.0,26.0,49.0,27.0,1021.6,1019.1,1.0,1.0,20.5,29.4,0.0,0.0,2009,4,1,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
16.4,31.3,0.0,7.0,10.7,2,43.0,3,6,13.0,20.0,54.0,36.0,1021.9,1018.3,1.0,1.0,21.5,29.8,0.0,0.0,2009,4,2,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
19.7,31.1,0.0,9.2,5.4,7,48.0,2,7,19.0,13.0,62.0,40.0,1018.9,1013.5,6.0,7.0,22.0,29.3,0.0,1.0,2009,4,3,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
9.9,22.4,2.0,5.0,11.0,16,41.0,16,13,13.0,15.0,70.0,38.0,1019.8,1018.7,1.0,1.0,12.3,21.1,1.0,0.0,2009,4,4,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
6.0,22.3,0.0,5.4,10.9,16,33.0,4,16,2.0,20.0,60.0,30.0,1020.1,1016.3,1.0,0.0,14.2,21.5,0.0,0.0,2009,4,5,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
7.7,22.2,0.0,5.2,11.1,13,33.0,14,12,7.0,11.0,50.0,27.0,1021.3,1018.7,0.0,1.0,13.7,20.9,0.0,0.0,2009,4,6,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
6.6,23.8,0.0,5.4,11.0,9,33.0,3,16,9.0,9.0,39.0,22.0,1025.8,1022.6,1.0,1.0,15.5,22.8,0.0,0.0,2009,4,7,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
8.5,24.8,0.0,4.6,10.8,5,26.0,2,14,13.0,6.0,53.0,27.0,1026.8,1023.1,1.0,1.0,16.4,23.9,0.0,0.0,2009,4,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
8.1,26.4,0.0,4.8,10.7,7,33.0,2,16,6.0,4.0,55.0,24.0,1024.1,1019.6,0.0,1.0,17.9,25.5,0.0,0.0,2009,4,9,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
13.8,26.8,0.0,5.2,6.5,6,35.0,2,6,15.0,20.0,39.0,40.0,1021.9,1018.4,1.0,7.0,19.6,24.9,0.0,0.0,2009,4,10,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
14.1,25.6,0.0,4.0,5.0,4,39.0,1,3,13.0,11.0,57.0,54.0,1024.3,1020.7,3.0,7.0,20.6,23.1,0.0,0.0,2009,4,11,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
13.4,25.5,0.0,3.6,7.5,11,22.0,3,1,7.0,4.0,84.0,39.0,1024.3,1020.7,7.0,3.0,16.9,24.5,0.0,0.0,2009,4,12,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
10.9,26.8,0.0,4.2,8.9,6,33.0,3,1,11.0,13.0,56.0,28.0,1022.7,1017.8,1.0,6.0,17.9,25.2,0.0,0.0,2009,4,13,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
15.5,25.7,0.0,4.6,7.8,1,28.0,2,14,4.0,13.0,71.0,53.0,1016.0,1012.0,7.0,7.0,19.5,21.5,0.0,0.0,2009,4,14,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
11.1,25.3,0.2,3.4,8.2,14,65.0,7,14,7.0,35.0,47.0,32.0,1010.1,1010.2,1.0,1.0,21.1,20.4,0.0,0.0,2009,4,15,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2.6,21.5,0.0,8.0,10.6,16,31.0,2,16,11.0,19.0,45.0,20.0,1016.3,1012.8,2.0,2.0,11.8,20.4,0.0,0.0,2009,4,16,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
4.3,23.0,0.0,3.4,10.0,13,39.0,2,13,7.0,17.0,44.0,32.0,1018.5,1016.6,1.0,2.0,13.5,21.5,0.0,0.0,2009,4,17,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
6.8,24.7,0.0,4.0,10.6,9,26.0,1,13,7.0,9.0,55.0,28.0,1022.3,1018.8,0.0,0.0,14.9,24.0,0.0,0.0,2009,4,18,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
